player_id,career_player_name,career_bowling_type,career_bowling_hand,career_batting_type,career_batting_hand,career_date_of_birth,career_wicket_keeper,career_batting_innings,career_batting_runs,career_batting_balls,career_batting_fours,career_batting_sixes,career_batting_dismissals,career_bat_sr,career_bat_avg,career_boundary_pct,career_bowling_innings,career_bowling_runs_conceded,career_bowling_balls,career_bowling_wickets,career_bow_econ,career_bow_sr,career_matches_played,career_pct_as_wk,career_avg_batting_order,career_is_capped,career_is_uncapped,career_dob_parsed,career_age_days,career_age_years,career_role_guess,career_bat_runs_per_100,career_bow_wickets_per_100,career_played_in_ipl,m12_player_name,m12_bowling_type,m12_bowling_hand,m12_batting_type,m12_batting_hand,m12_date_of_birth,m12_wicket_keeper,m12_batting_innings,m12_batting_runs,m12_batting_balls,m12_batting_fours,m12_batting_sixes,m12_batting_dismissals,m12_bat_sr,m12_bat_avg,m12_boundary_pct,m12_bowling_innings,m12_bowling_runs_conceded,m12_bowling_balls,m12_bowling_wickets,m12_bow_econ,m12_bow_sr,m12_matches_played,m12_pct_as_wk,m12_avg_batting_order,m12_is_capped,m12_is_uncapped,m12_dob_parsed,m12_age_days,m12_age_years,m12_role_guess,m12_bat_runs_per_100,m12_bow_wickets_per_100,m12_played_in_ipl,m24_player_name,m24_bowling_type,m24_bowling_hand,m24_batting_type,m24_batting_hand,m24_date_of_birth,m24_wicket_keeper,m24_batting_innings,m24_batting_runs,m24_batting_balls,m24_batting_fours,m24_batting_sixes,m24_batting_dismissals,m24_bat_sr,m24_bat_avg,m24_boundary_pct,m24_bowling_innings,m24_bowling_runs_conceded,m24_bowling_balls,m24_bowling_wickets,m24_bow_econ,m24_bow_sr,m24_matches_played,m24_pct_as_wk,m24_avg_batting_order,m24_is_capped,m24_is_uncapped,m24_dob_parsed,m24_age_days,m24_age_years,m24_role_guess,m24_bat_runs_per_100,m24_bow_wickets_per_100,m24_played_in_ipl,runs_death,runs_middle,runs_powerplay,balls_death,balls_middle,balls_powerplay,sr_death,sr_middle,sr_powerplay,bnd_pct_death,bnd_pct_middle,bnd_pct_powerplay,pres_sr_death,pres_sr_middle,pres_sr_powerplay,chase_sr_death,chase_sr_middle,chase_sr_powerplay,econ_death,econ_middle,econ_powerplay,wk_per100_death,wk_per100_middle,wk_per100_powerplay,run_pref_phase,wk_pref_phase,v_mean_r100,v_std_r100,v_venues_count,venue_fit_score,runs_slope,wk_slope
4522,Nithin Bhille,,,Right-hand bat,R,18/08/89,0,3,14,19,2,0,0,73.68421053,,10.526315789473685,,,,,,,3,0,2,FALSE,TRUE,8/18/1989,13249,36.27,opener,73.68421053,,FALSE,Nithin Bhille,,,Right-hand bat,R,18/08/89,0,3,14,19,2,0,0,73.68421053,,10.526315789473685,,,,,,,3,0,2,FALSE,TRUE,8/18/1989,12884,35.27,opener,73.68421053,,FALSE,Nithin Bhille,,,Right-hand bat,R,18/08/89,0,3,14,19,2,0,0,73.68421053,,10.526315789473685,,,,,,,3,0,2,FALSE,TRUE,8/18/1989,12518,34.27,opener,73.68421053,,FALSE,,,14,,,19,,,73.68421053,,,10.526315789473685,,,91.66666666666667,,,110,,,,,,,powerplay,powerplay,73.68421053,,1,73.68421053,,
4526,Sharan Gouda,Right-arm medium,R,Right-hand bat,R,2/11/1995,0,4,39,37,2,2,0,105.4054054054054,,10.81081081081081,19,408,296,17,8.27027027,17.41176470588235,20,0,10.6,FALSE,TRUE,11/2/1995,10982,30.07,finishing allrounder,105.4054054054054,5.743243243243243,FALSE,Sharan Gouda,Right-arm medium,R,Right-hand bat,R,2/11/1995,0,4,39,37,2,2,0,105.4054054054054,,10.81081081081081,19,408,296,17,8.27027027,17.41176470588235,20,0,10.6,FALSE,TRUE,11/2/1995,10617,29.07,finishing allrounder,105.4054054054054,5.743243243243243,FALSE,Sharan Gouda,Right-arm medium,R,Right-hand bat,R,2/11/1995,0,4,39,37,2,2,0,105.4054054054054,,10.81081081081081,16,316,245,15,7.738775510204082,16.333333333333332,16,0,10.4375,FALSE,TRUE,11/2/1995,10251,28.07,finishing allrounder,105.4054054054054,6.122448979591836,FALSE,37,2,,32,5,,115.625,40,,12.5,0,,115.625,40,,61.53846153846154,,,9.204545454545455,7.8,,7.954545454545454,4.285714285714286,,death,death,105.4054054054054,,1,105.4054054054054,-27,-1
45268,K Kumar,Right-arm offbreak,R,Right-hand bat,R,24/06/01,0,21,295,313,29,10,0,94.24920127795527,,12.460063897763579,,,,,,,22,0,3.9545454545454546,FALSE,TRUE,6/24/2001,8921,24.42,top/middle,94.24920127795527,,FALSE,K Kumar,Right-arm offbreak,R,Right-hand bat,R,24/06/01,0,14,170,184,17,5,0,92.39130435,,11.956521739130435,,,,,,,15,0,3.6666666666666665,FALSE,TRUE,6/24/2001,8556,23.43,top/middle,92.39130435,,FALSE,K Kumar,Right-arm offbreak,R,Right-hand bat,R,24/06/01,0,10,121,128,10,5,0,94.53125,,11.71875,,,,,,,11,0,4.2727272727272725,FALSE,TRUE,6/24/2001,8190,22.42,top/middle,94.53125,,FALSE,7,168,120,7,154,152,100,109.0909090909091,78.94736842105263,14.285714285714286,14.285714285714286,10.526315789473685,,103.125,101.20481927710843,,94,108,,,,,,,middle,death,94.24920127795527,,1,94.24920127795527,2.0000000000000036,
45364,Gourav K,Right-arm medium,R,Right-hand bat,R,22/11/01,0,3,8,10,1,0,0,80,,10,7,189,122,0,9.295081967213115,,7,0,10.285714285714286,FALSE,TRUE,11/22/2001,8770,24.01,finishing allrounder,80,0,FALSE,Gourav K,Right-arm medium,R,Right-hand bat,R,22/11/01,0,3,8,10,1,0,0,80,,10,7,189,122,0,9.295081967213115,,7,0,10.285714285714286,FALSE,TRUE,11/22/2001,8405,23.01,finishing allrounder,80,0,FALSE,Gourav K,Right-arm medium,R,Right-hand bat,R,22/11/01,0,3,8,10,1,0,0,80,,10,7,189,122,0,9.295081967213115,,7,0,10.285714285714286,FALSE,TRUE,11/22/2001,8039,22.01,finishing allrounder,80,0,FALSE,8,,,10,,,80,,,10,,,0,,,,,,13.75,,,0,,,death,death,80,,1,80,,
45371,Sankalp Shettennava,Right-arm medium-fast,R,Right-hand bat,R,22/05/99,0,5,23,19,1,0,0,121.05263157894737,,5.2631578947368425,10,228,148,7,9.243243243243244,21.142857142857142,10,0,10.3,FALSE,TRUE,5/22/1999,9685,26.52,finishing allrounder,121.05263157894737,4.72972973,FALSE,Sankalp Shettennava,Right-arm medium-fast,R,Right-hand bat,R,22/05/99,0,4,22,18,1,0,0,122.22222222222223,,5.555555555555555,7,125,91,6,8.241758241758241,15.166666666666666,7,0,10.142857142857142,FALSE,TRUE,5/22/1999,9320,25.52,finishing allrounder,122.22222222222223,6.593406593406593,FALSE,Sankalp Shettennava,Right-arm medium-fast,R,Right-hand bat,R,22/05/99,0,4,22,18,1,0,0,122.22222222222223,,5.555555555555555,7,125,91,6,8.241758241758241,15.166666666666666,7,0,10.142857142857142,FALSE,TRUE,5/22/1999,8954,24.51,finishing allrounder,122.22222222222223,6.593406593406593,FALSE,23,,,19,,,121.05263157894737,,,5.2631578947368425,,,121.05263157894737,,,122.22222222222223,,,11.538461538461538,,,2.5641025641025643,,,death,death,121.05263157894737,,1,121.05263157894737,-10.5,-2.5
45381,PV Satyanarayan Raju,Right-arm medium,R,Right-hand bat,R,10/7/1999,0,3,7,7,0,1,0,100,,14.285714285714286,24,597,539,37,6.645640074211503,14.567567567567568,23,0,9.826086956521738,TRUE,FALSE,7/10/1999,9636,26.38,finishing allrounder,100,6.8645640074211505,TRUE,PV Satyanarayan Raju,Right-arm medium,R,Right-hand bat,R,10/7/1999,0,,,,,,,,,,8,167,174,9,5.758620689655173,19.333333333333332,8,0,9.875,TRUE,FALSE,7/10/1999,9271,25.38,finishing allrounder,,5.172413793103448,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,100,,,14.285714285714286,,,100,,,100,,,6.571428571428571,,,10.822510822510823,,,death,death,73.33333333333333,64.29100507328637,3,1.1231766650095183,6.999999999999998,7.999999999999998
45383,Gadde Samanvith,Right-arm Fast,R,Right-hand bat,R,19/09/02,0,4,25,22,0,2,0,113.63636363636364,,9.090909090909092,5,132,80,3,9.9,26.666666666666668,5,0,7.6,FALSE,TRUE,9/19/2002,8469,23.19,finishing allrounder,113.63636363636364,3.75,FALSE,Gadde Samanvith,Right-arm Fast,R,Right-hand bat,R,19/09/02,0,4,25,22,0,2,0,113.63636363636364,,9.090909090909092,5,132,80,3,9.9,26.666666666666668,5,0,7.6,FALSE,TRUE,9/19/2002,8104,22.19,finishing allrounder,113.63636363636364,3.75,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,7,15,,42.857142857142854,146.66666666666666,,0,13.333333333333334,,42.857142857142854,146.66666666666666,,,146.66666666666666,,16.42105263157895,8.816326530612244,,0,4.081632653061225,,middle,middle,113.63636363636364,,1,113.63636363636364,,
45384,Nimmala Himakar,Right-arm offbreak,R,Right-hand bat,R,11/4/2002,0,6,173,129,18,8,0,134.10852713178295,,20.155038759689923,1,1,1,0,6,,7,0,1.7142857142857142,FALSE,TRUE,4/11/2002,8630,23.63,opener,134.10852713178295,0,FALSE,Nimmala Himakar,Right-arm offbreak,R,Right-hand bat,R,11/4/2002,0,1,5,8,1,0,0,62.5,,12.5,,,,,,,1,0,3,FALSE,TRUE,4/11/2002,8265,22.63,top/middle,62.5,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,131,,40,89,,105,147.19101123595505,,12.5,23.59550561797753,,105,145.56962025316454,,105,169.3548387096774,,,,,,,powerplay,middle,134.10852713178295,,1,134.10852713178295,162.99999999999994,
45385,Chennupati Teja,Left-arm Fast,L,Right-hand bat,R,12/9/2001,0,1,1,1,0,0,0,100,,0,7,142,102,5,8.352941176470589,20.4,7,0,11.571428571428571,FALSE,TRUE,9/12/2001,8841,24.21,finishing allrounder,100,4.901960784313726,FALSE,Chennupati Teja,Left-arm Fast,L,Right-hand bat,R,12/9/2001,0,1,1,1,0,0,0,100,,0,5,97,78,5,7.461538461538462,15.6,5,0,11.8,FALSE,TRUE,9/12/2001,8476,23.21,finishing allrounder,100,6.410256410256411,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,100,,,0,,,100,,,,,,9.272727272727273,,,18.181818181818183,,,death,death,100,,1,100,,-5
45386,Seeram Rahul,Slow left-arm orthodox,L,Left-hand bat,L,10/10/2007,0,14,342,288,19,22,0,118.75,,14.23611111111111,3,27,19,0,8.526315789473685,,15,0,3.7333333333333334,FALSE,TRUE,10/10/2007,6622,18.13,top/middle,118.75,0,FALSE,Seeram Rahul,Slow left-arm orthodox,L,Left-hand bat,L,10/10/2007,0,6,136,150,6,6,0,90.66666666666667,,8,1,8,6,0,8,,7,0,4.428571428571429,FALSE,TRUE,10/10/2007,6257,17.13,top/middle,90.66666666666667,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,185,119,28,153,107,135.71428571428572,120.91503267973856,111.21495327102804,14.285714285714286,14.379084967320262,14.018691588785046,135.71428571428572,116.21621621621621,112.62135922330097,160,145.78313253012047,146.51162790697674,,8.526315789473685,,,0,,middle,death,118.75,,1,118.75,69.99999999999997,0
45390,SK Kamaruddin,Right-arm Fast,R,Right-hand bat,R,25/07/92,0,6,78,44,2,7,0,177.27272727272728,,20.454545454545453,13,324,229,15,8.489082969432314,15.266666666666667,13,0,9.461538461538462,FALSE,TRUE,7/25/1992,12177,33.34,finishing allrounder,177.27272727272728,6.550218340611353,FALSE,SK Kamaruddin,Right-arm Fast,R,Right-hand bat,R,25/07/92,0,4,64,32,2,6,0,200,,25,7,158,125,11,7.584,11.363636363636363,7,0,9.571428571428571,FALSE,TRUE,7/25/1992,11812,32.34,finishing allrounder,200,8.8,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,1,,41,3,,187.8048780487805,33.333333333333336,,21.951219512195124,0,,206.66666666666666,,,173.91304347826087,,,9.9,7.326923076923077,,7.5,4.8076923076923075,,death,death,177.27272727272728,,1,177.27272727272728,-50,-7
45392,Thota Sai Sravan,Right-arm offbreak,R,Right-hand bat,R,12/1/2005,0,8,257,168,22,14,0,152.97619047619048,,21.428571428571427,4,69,48,2,8.625,24,10,0,4.5,FALSE,TRUE,1/12/2005,7623,20.87,top/middle,152.97619047619048,4.166666666666667,FALSE,Thota Sai Sravan,Right-arm offbreak,R,Right-hand bat,R,12/1/2005,0,3,41,35,3,1,0,117.14285714285714,,11.428571428571429,,,,,,,3,0,6,FALSE,TRUE,1/12/2005,7258,19.87,finisher,117.14285714285714,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,162,13,35,113,20,234.28571428571428,143.36283185840708,65,37.142857142857146,19.469026548672566,5,238.23529411764707,127.90697674418605,53.333333333333336,281.25,96.49122807017544,40,14,8,7.5,0,6.666666666666667,0,middle,middle,152.97619047619048,,1,152.97619047619048,174.99999999999994,
45393,Kogatam Veera Reddy,Right-arm offbreak,R,Left-hand bat,L,24/10/06,0,10,248,185,28,13,0,134.05405405405406,,22.16216216216216,,,,,,,11,0,1.4545454545454546,FALSE,TRUE,10/24/2006,6973,19.09,opener,134.05405405405406,,FALSE,Kogatam Veera Reddy,Right-arm offbreak,R,Left-hand bat,L,24/10/06,0,6,76,71,12,2,0,107.04225352112677,,19.718309859154928,,,,,,,6,0,1,FALSE,TRUE,10/24/2006,6608,18.09,opener,107.04225352112677,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,82,153,5,50,130,260,164,117.6923076923077,40,24,20.76923076923077,260,164,120.32520325203252,,123.52941176470588,122.47191011235955,,,,,,,powerplay,death,134.05405405405406,,1,134.05405405405406,95.99999999999999,
45395,Allareddi Surya Teja Reddy,Right-arm Fast,R,Right-hand bat,R,21/09/04,0,3,37,28,2,2,0,132.14285714285714,,14.285714285714286,,,,,,,3,0,5,FALSE,TRUE,9/21/2004,7736,21.18,top/middle,132.14285714285714,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,10,0,17,9,2,158.8235294117647,111.11111111111111,0,11.764705882352942,22.22222222222222,0,158.8235294117647,111.11111111111111,0,158.8235294117647,111.11111111111111,,,,,,,,death,death,132.14285714285714,,1,132.14285714285714,,
45400,Muvvala Yuvan,Right-arm offbreak,R,Right-hand bat,R,21/03/06,0,11,226,151,24,10,0,149.66887417218544,,22.516556291390728,,,,,,,15,0,5.266666666666667,FALSE,TRUE,3/21/2006,7190,19.69,finisher,149.66887417218544,,FALSE,Muvvala Yuvan,Right-arm offbreak,R,Right-hand bat,R,21/03/06,0,6,139,77,16,6,0,180.5194805194805,,28.571428571428573,,,,,,,8,0,5.25,FALSE,TRUE,3/21/2006,6825,18.69,finisher,180.5194805194805,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,67,3,93,54,4,167.74193548387098,124.07407407407408,75,26.881720430107528,16.666666666666668,0,172.72727272727272,124.07407407407408,75,127.02702702702703,126.82926829268293,,,,,,,,death,death,149.66887417218544,,1,149.66887417218544,-52,
45404,Bandaru Sujhan,Right-arm Fast,R,Right-hand bat,R,28/01/05,0,5,40,72,2,2,0,55.55555555555556,,5.555555555555555,1,8,4,0,12,,5,0,1,FALSE,TRUE,1/28/2005,7607,20.83,opener,55.55555555555556,0,FALSE,Bandaru Sujhan,Right-arm Fast,R,Right-hand bat,R,28/01/05,0,5,40,72,2,2,0,55.55555555555556,,5.555555555555555,1,8,4,0,12,,5,0,1,FALSE,TRUE,1/28/2005,7242,19.83,opener,55.55555555555556,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,26,,20,52,,70,50,,5,5.769230769230769,,70,50,,70,60.869565217391305,,12,,,0,,powerplay,middle,55.55555555555556,,1,55.55555555555556,,
45416,Sk Abdullah,Right-arm Fast,R,Right-hand bat,R,27/06/92,0,4,20,28,1,0,0,71.42857142857143,,3.5714285714285716,6,121,95,3,7.6421052631578945,31.666666666666668,6,0,8.666666666666666,FALSE,TRUE,6/27/1992,12205,33.42,finishing allrounder,71.42857142857143,3.1578947368421053,FALSE,Sk Abdullah,Right-arm Fast,R,Right-hand bat,R,27/06/92,0,4,20,28,1,0,0,71.42857142857143,,3.5714285714285716,6,121,95,3,7.6421052631578945,31.666666666666668,6,0,8.666666666666666,FALSE,TRUE,6/27/1992,11840,32.42,finishing allrounder,71.42857142857143,3.1578947368421053,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,28,,,71.42857142857143,,,3.5714285714285716,,,71.42857142857143,,,82.60869565,,,,,,,,,death,death,71.42857142857143,,1,71.42857142857143,,
4543,Jagatheesan Kousik,Right-arm medium,R,Right-hand bat,R,23/05/95,0,37,774,659,53,33,0,117.45068285280729,,13.050075872534142,21,314,278,16,6.776978417266187,17.375,37,0,4.378378378378378,FALSE,TRUE,5/23/1995,11145,30.51,batting allrounder,117.45068285280729,5.755395683453237,FALSE,Jagatheesan Kousik,Right-arm medium,R,Right-hand bat,R,23/05/95,0,29,588,503,41,24,0,116.8986083499006,,12.922465208747514,21,314,278,16,6.776978417266187,17.375,30,0,4.366666666666666,FALSE,TRUE,5/23/1995,10780,29.51,batting allrounder,116.8986083499006,5.755395683453237,FALSE,Jagatheesan Kousik,Right-arm medium,R,Right-hand bat,R,23/05/95,0,23,404,355,27,17,0,113.80281690140845,,12.394366197183098,16,236,233,16,6.077253219,14.5625,23,0,4.739130434782608,FALSE,TRUE,5/23/1995,10414,28.51,batting allrounder,113.80281690140845,6.866952789699571,FALSE,223,426,125,140,412,107,159.28571428571428,103.39805825242719,116.82242990654206,19.285714285714285,9.708737864,17.757009345794394,153.0612244897959,107.49185667752442,111.39240506329114,151.72413793103448,104.76190476190476,80,5.8,6.877358490566038,13,10,4.716981132075472,0,middle,death,117.28848320843528,9.974503454796045,5,10.687361272566571,12.399999999999999,-3.2
45494,Manav Chothani,Right-arm offbreak,R,Right-hand bat,R,12/1/2004,0,8,59,40,3,4,0,147.5,,17.5,3,31,18,2,10.333333333333334,9,10,0,7.3,FALSE,TRUE,1/12/2004,7989,21.87,finisher,147.5,11.11111111111111,FALSE,Manav Chothani,Right-arm offbreak,R,Right-hand bat,R,12/1/2004,0,2,13,14,0,1,0,92.85714285714286,,7.142857142857143,1,12,6,0,12,,3,0,8.666666666666666,FALSE,TRUE,1/12/2004,7624,20.87,finisher,92.85714285714286,0,FALSE,Manav Chothani,Right-arm offbreak,R,Right-hand bat,R,12/1/2004,0,2,13,14,0,1,0,92.85714285714286,,7.142857142857143,1,12,6,0,12,,3,0,8.666666666666666,FALSE,TRUE,1/12/2004,7258,19.87,finisher,92.85714285714286,0,FALSE,46,13,0,26,12,2,176.92307692307693,108.33333333333333,0,23.076923076923077,8.333333333333334,0,241.66666666666666,,,270,,,,10.333333333333334,,,11.11111111111111,,death,middle,147.5,,1,147.5,16.499999999999996,0.9999999999999998
45497,Ramdev Acharya,Right-arm medium,R,Right-hand bat,R,1/3/2003,0,1,2,9,0,0,0,22.22222222222222,,0,,,,,,,1,0,3,FALSE,TRUE,3/1/2003,8306,22.74,top/middle,22.22222222222222,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9,,,22.22222222222222,,,0,,,22.22222222222222,,,,,,,,,,powerplay,powerplay,22.22222222222222,,1,22.22222222222222,,
45499,Pruthvi Chauhan,Right-arm Leg-Break,R,Right-hand bat,R,11/11/2001,0,8,127,80,14,8,0,158.75,,27.5,,,,,,,9,0,2.5555555555555554,FALSE,TRUE,11/11/2001,8781,24.04,top/middle,158.75,,FALSE,Pruthvi Chauhan,Right-arm Leg-Break,R,Right-hand bat,R,11/11/2001,0,2,37,22,3,3,0,168.1818181818182,,27.272727272727273,,,,,,,3,0,4.666666666666667,FALSE,TRUE,11/11/2001,8416,23.04,top/middle,168.1818181818182,,FALSE,Pruthvi Chauhan,Right-arm Leg-Break,R,Right-hand bat,R,11/11/2001,0,2,37,22,3,3,0,168.1818181818182,,27.272727272727273,,,,,,,3,0,4.666666666666667,FALSE,TRUE,11/11/2001,8050,22.04,top/middle,168.1818181818182,,FALSE,,,127,,,80,,,158.75,,,27.5,,,173.015873,,,165.30612244897958,,,,,,,powerplay,powerplay,158.75,,1,158.75,26.499999999999996,
45500,Suresh Padiyachi,Right-arm medium,R,Right-hand bat,R,17/12/94,0,1,0,1,0,0,0,0,,0,3,71,48,2,8.875,24,3,0,11,FALSE,TRUE,12/17/1994,11302,30.94,finishing allrounder,0,4.166666666666667,FALSE,Suresh Padiyachi,Right-arm medium,R,Right-hand bat,R,17/12/94,0,1,0,1,0,0,0,0,,0,3,71,48,2,8.875,24,3,0,11,FALSE,TRUE,12/17/1994,10937,29.94,finishing allrounder,0,4.166666666666667,FALSE,Suresh Padiyachi,Right-arm medium,R,Right-hand bat,R,17/12/94,0,1,0,1,0,0,0,0,,0,3,71,48,2,8.875,24,3,0,11,FALSE,TRUE,12/17/1994,10571,28.94,finishing allrounder,0,4.166666666666667,FALSE,0,,,1,,,0,,,0,,,,,,,,,16.5,,,0,,,death,death,0,,1,0,,
45501,Maurya Ghoghari,Slow left-arm orthodox,L,Left-hand bat,L,21/12/05,0,1,1,2,0,0,0,50,,0,11,261,220,13,7.118181818181818,16.923076923076923,11,0,9.727272727272727,FALSE,TRUE,12/21/2005,7280,19.93,finishing allrounder,50,5.909090909090909,FALSE,Maurya Ghoghari,Slow left-arm orthodox,L,Left-hand bat,L,21/12/05,0,,,,,,,,,,4,110,90,5,7.333333333333333,18,4,0,11,FALSE,TRUE,12/21/2005,6915,18.93,finishing allrounder,,5.555555555555555,FALSE,Maurya Ghoghari,Slow left-arm orthodox,L,Left-hand bat,L,21/12/05,0,,,,,,,,,,4,110,90,5,7.333333333333333,18,4,0,11,FALSE,TRUE,12/21/2005,6549,17.93,finishing allrounder,,5.555555555555555,FALSE,1,,,2,,,50,,,0,,,,,,,,,11.2,,,4.444444444444445,,,death,death,50,,1,50,,1.4999999999999998
45507,Abhishek Nimavat,Right-arm offbreak,R,Right-hand bat,R,1/5/2004,0,1,8,12,1,0,0,66.66666666666667,,8.333333333333334,,,,,,,2,0,9,FALSE,TRUE,5/1/2004,7879,21.57,finisher,66.66666666666667,,FALSE,Abhishek Nimavat,Right-arm offbreak,R,Right-hand bat,R,1/5/2004,0,1,8,12,1,0,0,66.66666666666667,,8.333333333333334,,,,,,,2,0,9,FALSE,TRUE,5/1/2004,7514,20.57,finisher,66.66666666666667,,FALSE,Abhishek Nimavat,Right-arm offbreak,R,Right-hand bat,R,1/5/2004,0,1,8,12,1,0,0,66.66666666666667,,8.333333333333334,,,,,,,2,0,9,FALSE,TRUE,5/1/2004,7148,19.57,finisher,66.66666666666667,,FALSE,1,7,,3,9,,33.333333333333336,77.77777777777777,,0,11.11111111111111,,33.333333333333336,77.77777777777777,,,,,,,,,,,middle,death,66.66666666666667,,1,66.66666666666667,,
45509,Kabir Patel,Slow left-arm orthodox,L,Right-hand bat,R,31/05/06,0,1,0,1,0,0,0,0,,0,2,45,48,3,5.625,16,2,0,10.5,FALSE,TRUE,5/31/2006,7119,19.49,finishing allrounder,0,6.25,FALSE,Kabir Patel,Slow left-arm orthodox,L,Right-hand bat,R,31/05/06,0,1,0,1,0,0,0,0,,0,2,45,48,3,5.625,16,2,0,10.5,FALSE,TRUE,5/31/2006,6754,18.49,finishing allrounder,0,6.25,FALSE,Kabir Patel,Slow left-arm orthodox,L,Right-hand bat,R,31/05/06,0,1,0,1,0,0,0,0,,0,2,45,48,3,5.625,16,2,0,10.5,FALSE,TRUE,5/31/2006,6388,17.49,finishing allrounder,0,6.25,FALSE,0,,,1,,,0,,,0,,,0,,,,,,8,,,0,,,death,death,0,,1,0,,
45512,Smit Patel,Slow left-arm orthodox,L,Right-hand bat,R,21/06/00,0,3,41,32,3,3,0,128.125,,18.75,12,299,251,9,7.147410358565737,27.88888888888889,12,0,9.5,FALSE,TRUE,6/21/2000,9289,25.43,finishing allrounder,128.125,3.585657370517928,FALSE,Smit Patel,Slow left-arm orthodox,L,Right-hand bat,R,21/06/00,0,1,13,7,1,1,0,185.71428571428572,,28.571428571428573,4,84,96,4,5.25,24,4,0,10.25,FALSE,TRUE,6/21/2000,8924,24.43,finishing allrounder,185.71428571428572,4.166666666666667,FALSE,Smit Patel,Slow left-arm orthodox,L,Right-hand bat,R,21/06/00,0,1,13,7,1,1,0,185.71428571428572,,28.571428571428573,4,84,96,4,5.25,24,4,0,10.25,FALSE,TRUE,6/21/2000,8558,23.43,finishing allrounder,185.71428571428572,4.166666666666667,FALSE,41,0,,31,1,,132.25806451612902,0,,19.35483870967742,0,,68.75,0,,68.75,0,,6.666666666666667,6.232258064516129,,5.555555555555555,3.225806451612903,,death,death,128.125,,1,128.125,7.499999999999997,0.4999999999999999
45513,Smitraj Zala,Slow left-arm orthodox,L,Left-hand bat,L,9/2/2002,0,8,147,132,17,3,0,111.36363636363636,,15.151515151515152,,,,,,,9,0,3.2222222222222223,FALSE,TRUE,2/9/2002,8691,23.79,top/middle,111.36363636363636,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,56,82,15,45,72,60,124.44444444444444,113.88888888888889,0,13.333333333333334,19.444444444444443,,40,131.57894736842104,,40,212.5,,,,,,,powerplay,death,111.36363636363636,,1,111.36363636363636,,
45515,Jainik Solanki,Right-arm medium,R,Right-hand bat,R,23/11/98,0,2,25,25,1,1,0,100,,8,5,85,61,1,8.360655737704919,61,8,0,9.375,FALSE,TRUE,11/23/1998,9865,27.01,finishing allrounder,100,1.639344262295082,FALSE,Jainik Solanki,Right-arm medium,R,Right-hand bat,R,23/11/98,0,2,25,25,1,1,0,100,,8,3,46,24,1,11.5,24,4,0,9.75,FALSE,TRUE,11/23/1998,9500,26.01,finishing allrounder,100,4.166666666666667,FALSE,Jainik Solanki,Right-arm medium,R,Right-hand bat,R,23/11/98,0,2,25,25,1,1,0,100,,8,3,46,24,1,11.5,24,4,0,9.75,FALSE,TRUE,11/23/1998,9134,25.01,finishing allrounder,100,4.166666666666667,FALSE,12,13,,12,13,,100,100,,8.333333333333334,7.6923076923076925,,100,128.57142857142858,,,,,10,7,,0,3.3333333333333335,,middle,middle,100,,1,100,,-0.5
45518,Hiten Kanbi,Right-arm medium,R,Right-hand bat,R,25/04/04,0,3,29,17,4,1,0,170.58823529411765,,29.41176470588235,8,254,171,9,8.912280701754385,19,8,0,10.625,FALSE,TRUE,4/25/2004,7885,21.59,finishing allrounder,170.58823529411765,5.2631578947368425,FALSE,Hiten Kanbi,Right-arm medium,R,Right-hand bat,R,25/04/04,0,,,,,,,,,,1,21,12,0,10.5,,1,0,12,FALSE,TRUE,4/25/2004,7520,20.59,finisher,,0,FALSE,Hiten Kanbi,Right-arm medium,R,Right-hand bat,R,25/04/04,0,,,,,,,,,,1,21,12,0,10.5,,1,0,12,FALSE,TRUE,4/25/2004,7154,19.59,finisher,,0,FALSE,29,,,17,,,170.58823529411765,,,29.41176470588235,,,150,,,,,,10.1,,,11.666666666666666,,,death,death,170.58823529411765,,1,170.58823529411765,,4.499999999999998
